text_id,div_name,heading,segment_text,Zuschreibung der Vorschrift,Philosophische Vorbetrachtung,Datierung der Probenahme,Ort der Probenahme,Art der Erde,Art der Probenahme,Aufteilung der Erde,Fundort der Erde,Imprägnation der Erde,Extraktion,Eindampfen,Bezeichnung des ausgelaugten Salzes,Weiterverarbeitung Erdsalz,Weiterverarbeitung der Mischung von Spiritus und Sal volatile,Sal Volatile extra gewinnen,Extraktion Sal Fixum,Nasser und trockener Weg,Zusammenfügung von zwei Prinzipien,Zusammenfügung der drei Prinzipien,Bezeichnung des Lösungsmittels,Salz mit Gold und Silber zusammenschmelzen,Auflösung von Gold,Beschreibung des Athanors,Erzeugung des Rubinkorns,Bezeichnung des Rubinkorns,Weiterer Syntheseschritt,Zwischenanalyse,Multiplikation,Fermentation,Projection
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Nun folget die wiederzusammensetzung der drey Principiorum unsers Opusculi,"Bißher habt Leib, Seele und Geist unsers gebenedeyten Steines von einander geschieden, und
        ein jedes absonderlich, so hoch Ihrs in dieser Arbeit, durch die edle Pyrotechniam, bringen
        können, von Seinen heterogeneribus und anhangenden Flucht gereiniget; Jetzo wollen wir nun
        solche drey gereinigte Stücke wieder zusammen setzen, und in eines bringen. Nehmet derowegen
        im Nahmen des Herrn Euer flüchtig und ander fixes Saltz, so viel Ihr deßen überahl bekommen,
        alles zusammen, reibet es in einer kleinen Glaß-Schalen zum subtilen Pulver, thut es in ein
        hoch und weit Kolben-Glaß, und gißet alleintzelich andere gereinigten Spiritum e nostro sale
        Nitri gemachsamb darauf, setze es dann wohl verwahret hin, in eine gelinde digestion, so
        werden sich diese 3. principia gar lieblich wieder mit einander vereinigen, und alle 3 zue
        einen eigenen Waßer werden. Wäre es aber Sache, daß es noch etzliche feces oder weißliche
        terram gen Boden fallen ließe, so separiret dieselbe davon, und freut Euch in dem Herrn mit
        hertzlicher Freude, dancket ihm Tag und Nacht, wenn Ihr so weit gebracht habt, denn jetzt habt
        Ihr den rechten wahren Haupt-Schlüssel oder Philosophischen Stein in Händen, mit welchen Ihr
        alle verschloßene Thüren und Thore aller Metallen und Mineralien auch Edelgesteine
        aufschließen und in das aller geheimste Quartum Robur der Natur kommen könnt. Denn dieses
        Waßer ist das wahrhaftte Menstruum Universale, das rechte Waßer des Leebens, mit welchem sich
        alle Metalla gerne vereinigen insonderheit aber das Gold, welches sich darinne verjünget wie
        ein Adler. Es ist das Waßer, welches alle Metallen die gleichsam ohnmächtig und tod sind,
        wieder erquicket und impregniret, lebendig, und fruchtbahr machet; Es ist die rechte Fontana,
        darinnen sich alle, in Sonderheit aber der König, gerne baaden. Es ist Ihre rechte Mutter von
        der Sie alle anfänglich herkommen, und in deren Leib Sie wieder gebohren werden. Es ist des
        Basilij alles in allem. Denn es ist alles weil 27 alles in Ihm stecket, und alles auß Ihm herkommet; Und weil es das Esse allen Dingen
        giebet, und auch das Verum Esse aller Dinge ist, Also ists nicht unbillig alles in allen. Es
        ist unsere Philosophische Milch, welche durch das metallische Coagulum, nemlich [CZ: Gold]iche
        gemachet und zue einem Steinhartten Philosophischen Käße wird. Die Zusammensetzung des
        Ferments oder [CZ: Gold] mitt unserem Waßer.    Ich habe gesagt, daß sich der König oder das Gold mit unserm Waßer gerne vereinige, und
        sich darinnen verjüngere wie ein Adler. Jetzo will Ich Euch daßelbe zue machen auch lehren.
        Nehmet einen Theil klein gefeilt Gold, und unsers [CZ: Quecksilber] Waßers 10 Theil, thuts
        zuesammen in ein rein scheide Kölblein, so wird unser Waßer von stund an das Gold gantz
        lieblich und natürlich auflösen. Stellet es eine Nacht hinn, scheidet alßdenn die Erden so
        sich gesetzet hatt, davon, das Andere aber gißet in ein rein und starck Phiol-Gläßlein, daß 2
        Theil deßelben lehr bleiben, verschmeltzets aufs beste, und setzet es im Nahmen des Herrn in
        Euren digerir-Offen gebet Ihm erstlich ein Vaporisch Feuer, in währender putrefaction und
        Schwärtze, welches genungsamb zwischen 40 und 50 Tagen geschiehet. Alßdenn setzet es in die
        Asche, und gebet Ihm etwas stärcker Feuer, daß Euer Glaß so warm sey, alß die Sonne mitten im
        Sommer auf die Schieffer scheinet, so werden sich die folgenden 50. Tage über allerley Farben
        sehen laßen. Hernach setze es in den Sand so tief, daß es gutten thalers breit bloß stehet, so
        werdet Ihr abermahl in 50 Tagen den hellen Philosophischen Monden-Schein, oder die edle Dianam
        in einen schönen weißen Kleyd zuschauen bekommen, laßet Euch aber solche der Diana Schönheit
        nicht zu sehr gefallen, und laßet deßwegen noch nicht ab, sondern continuiret einen gradum
        ignis, so wirds in 30 Tagen alles Gelbe werden. Alß denn vergrabet das Glaß gantz hinnuntter
        in Sand, und gebt Ihm ein ziemlich starck Feuer, so wirds in 40 Tagen gantz roht werden, und  Und in der Mitten ein hell leuchtend
        Rubin roht Körnlein sehen laßen, und also endlich der König des Reichs, und
        Feuer-Beständige-Phönix-Vogel gleich alß ein junges Hünlein auß Seinen Schalen herfür
        kriechen, u. sich ingestalt eines rubinrothen Körnleins sehen laßen, und wird alßo endlich der
        König des Reichthums und der Gesundheit gebohren werden. Daßelbe Körnlein nehmet nun heraus
        und sondert es von Seinen Andern rothen Pulver, alß von Seinen excrementis ab, denn solche
        sind in Seiner innersten Wurtzel gestecket, und hatt Sie in dieser zu erläuttern. Die Natur
        selber, weil es der Kunst nicht möglich gewesen, per minima davon geschieden. Und habt Ihr
        alhier Augenscheinlich zu ersehen, daß es nicht alles lautter Lapis, oder Tinctur wird, was
        mann in der Macht Arbeit einsetzt, sondern die verständige Natur scheidet nur das 5tum esse
        davon, und läßet die feces ut sulphura, alß heterogenea liegen dieselben thut hinweg, das
        reine Körnlein aber verwahret alß einen hochtheueren und königlichen Schatz, denn es ist das
        wahrhaftte, höchstgereingte Quintum esse und semen auri das rechte tingirende Gold-Körnlein,
        und ein solch lebens kräfttiges Füncklein, mit welchem Ihr ein unaußlöschliches Feuer,
        immerwehrendes Reichtum, Euch anzünden könnet, vermittelst oftt wiederholter imbibition und
        coagulation auf folgende Weise.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nein;,N/A,"Sal Volatile im Mörser fein reiben; Sal Fixum im Mörser fein reiben; Sal Volatile, Sal Fixum und Spiritus zusammengeben; Mischung digerieren; Filtration;",der wahre rechte Hauptschlüssel; der Philosophische Stein; Menstruum Universale; das rechte Wasser des Lebens; die rechte Fontina;,N/A,Qualität des Goldes; klein gefeiltes Gold; Verhältnis Gold : Menstruum Universale 1 : 10; Gold und Menstruum Universale in Kolben; Gold löst sich auf; Abgießen; Goldlösung in Phiole überführen; Phiole zu zwei Drittel leer; Phiole zuschmelzen;,N/A,gefüllte Phiole in Athanor; 1. Phiole in Wasserdampf; 1a. 40-50 Tage im Wasserdampf; 1b. im Wasserdampf Putrefaction; 2. Phiole in Aschebad; 2a: 50 Tage im Aschebad; 2b: im Aschebad Pfauenschwanz; 3. Phiole in halben Sandbad; 3a: Phiole schaut aus Sand heraus; 3b: 50 Tage im halben Sandbad; 3c: zuerst im halben Sandbad Weiß; 3d: weitere 30 Tage im halben Sandbad; 3e: im halben Sandbad jetzt Gelb; 4: Phiole komplett im Sandbad; 4a: 40 Tage im kompletten Sandbad; 4b: im kompletten Sandbad Rot; 4c: im kompletten Sandbad in der Mitte Rubinkorn; 4d: im kompletten Sandbad außen rotes Pulver; 5: rotes Rubinkorn entnehmen;,der rechte König des Reichtums und der Gesundheit; Goldsamen; Quintum Esse;,Secunda Compositio;,N/A,N/A,N/A,N/A
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Die Zusammensetzung des Lapidis mit seinem eigenen Liquore,"Weil die Philosophi
        sagen: Lapis noster non tingit, nisi prius tingatus liquore proprio, so mehret dieses; Nehmet
        Euern neugebohrenen Phoenicem, und setzet Ihm seines eigenen Waßers (menstrui Philosophici) 10
        Theil zue, und procediret allermaßen wie in der Ersten Arbeit, biß es wieder auf die höchste
        und vollkommene Röthe gebracht, und ohne Rauch ferner gantz beständig gemachet worden.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,SEQUITUR MULTIPLICATIO,"Nehmet Euerer Medicin einen Theil, unsers Waßers 10 Theil
        setzet es 28 es ein, und laßets durch die Farben gehen, biß zur fixen Röthe. Also möget Ihr mit unserm
        Waßer multipliciren so oftt und viel Ihr wollet. Es die Composition einerley process und
        Arbeit, einmahl wie das andere, nur alleine daß es an der Zeit immer kürtzer, und so viel eher
        zue Ende gehet, je öftter Ihr Ihn mit Seinem eigenen Waßer begießet und coaguliret. Und wenn
        Ihrs so weit gebracht, so ists hernach nur eine Kurtzweil und Kinderspiel, und behalttet Euch
        allezeit einen Theil der Tinctur zurück zur multiplication, so könnet immer in Würcken bleiben
        und dörftt das Werck nicht wieder von fornen anfangen. In der Ersten Multiplication bringt Ihr
        den Tinctur Theil auf 10. theil in der Andern auf 100, in der Dritten auf 1000, in der
        Viertten auf 10000 und also consequenter jede multiplication auf 10 höher in infinitum hinein,
        nur jedesmahl Menstruum 10 Theil zue einem Theil Tinctur genommen.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Verhältnis Rubinkorn : Menstruum Universale 1 : 10; im Athanor durch alle Farben; schnellere Wiederholung der ersten Operation; mehrfache Multiplikation; jede erneute Multiplikation ist schneller als die vorige; nach 1. Multiplication kann die Tinktur 10 Teile tingieren; jede Multiplikation verzehnfacht die Kraft der Tinktur;,N/A,N/A
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,CONCLUSIO,"Also habt Ihr nun den gantzen Process der warhafftigen
        Universal-Tinctur ohne einigen defect von Anfang biß zue Ende, gantz deutlich und treulich
        eröffnet, brauchts zum Lobe Gottes, zur Nutz Eures Nechsten und aller armen nothleidenden
        Menschen, auch Euch selber zue Euerer zeitlichen Wohlfahrt. Und was Ich forne in praefatione
        erinnert und gebeten habe, deßwegen vergeßet ja meiner nicht, sondern halttet Euch stehts
        darnach, und laßet dießes ja in keine unreine Hände kommen, meldet Mich auch hinfort gegen
        niemand. Der Allerhöchste und allein Weise Gott aber regiere Euch stehtiglich mit Seinem
        gutten Geist, daß Ihr alles wohl anfanget, glücklich mittelten und frelig vollenden möget. Dem
        ich Euch auch, und dieses hiermit hertzlich will befohlen haben. datum Vlißingen in Seeland
        den 14. May 1638. Alexander Sethonius Philosophus Anglicus",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
g3a21,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,[Start of Document],,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
g3a21,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,"23 Ex ore D.
            Jac: Alst[einio]: Secretum Se[n]divojae                     [Recipe] Terram Universalem
        Arietis vel Tauri, eins Knies tieff unter dieselb Erd gegraben, darauß distillir ein Spiritus,
        u. extrahir das [CZ: Salz] mit [CZ: Wasser]r, evaporire, gjunge cum suo Spiritu, und laß sich
        an der Sonnen nieder schlagen, oder durch offt cohobiren mach deß Saltzes genug, auffs
        wenigste 7 mal cohobiret. Hujus Salis Nostri [Recipe] partes undecim, [CZ: Gold]lis parte 1,
        Luna partes duas: Laß fliessen inn geschlossenem tigel drei in ein and, oder gemacht daß nicht
        durch-    fliesse, 7 Monat im glaßofen, es evadet
        Sol vivus et semen purum, wird die Sphaera Saturni, das ist, das Sal terrae, und Luna sampt
        dem groben Leib Solis ferschwinden, und das Leben bleiben, Hoc solvati in 10 partibus roris
        nostri, decies vel qndecies (ut apud Imparticem R.) rectificati, damit es so clar und starck
        werde, daß diß Sol angreiff, dem gemeinem thuete nichts (Ego contrarium vidi apud Comitem
        Wilhelmum a Solms) Solutio Solis curat Lepram. Coque per 10 menses, et tinget una pars 864.
        Multiplica, solvendu unam tinctura in 10 menstrui roris, it deinde solvet [CZ: Luna] fixa
        quantum poterit; quo facto, iteru coque per 10 Menses. Hoc fac toties, quad crescesin virtute
        et quantitate in tantum, ut solutio denigus solvat [CZ: Gold] vulgarem, ita ut nec ad fundum
        cadat, sed in butyrum abeat subito. Tunc cito coagulari potest, ita ut tandem sit opus 3
        dierum. In defectu roris capiatur aer coagulatus. Laus Deo. Ex hoc processu intellige priolem.",Sendivogius; Jacob Allstein;,N/A,Sonne im Sternbild Widder; Sonne im Sternbild Stier;,N/A,N/A,knietief;,N/A,N/A,N/A,mit Wasser;,Abrauchen;,N/A,N/A,N/A,N/A,N/A,Nein;,Salz und Spiritus vereinigen; Spiritus wieder abziehen und wieder aufgiessen; 7 mal wiederholen; Resultat: Salz;,N/A,N/A,Verhältnis Salz : Gold : Silber = 11 : 1 : 2; im Tiegel 7 Monate schmelzen; Resultat: lebendiges Gold;,lebendiges Gold in 10 Teilen Tau auflösen; 10 Monate kochen;,N/A,N/A,N/A,N/A,N/A,Auflösung 1 Teil Tinktur in 10 Teilen Tau;,N/A,1 Teil tingiert 864 Teile;
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,[Start of Document],,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,77,Sendivogius;,die Erde ist aller Sachen Samen;,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,"Proceßus Universalis per Spiritum universi, M. Sendivogy.","Es ist erstlich
        zuwißen, daß die Erde aller dinge Sähmen, wie auch derselben wirkung und zeugens in sich
        schleußt und begreiffet; den sie ist das Subjectum aller himlischen Straalen und einflüße, Sie
        wirt auch von den andern elementen und himmeln geschwengert, und ist das Centrum und
        fundamentum, wie auch die Mutter aller dinge, daraus alles gebohren wird. Den so sie nach
        gebuer gereiniget und sublimiret, als den unter freien himel gesetzet, wirt sie alßbaldt von
        himmlischer wirkungen und tugenden foecundieret und geschwängert, das sie von sich selbst
        allerlei Kreuterlein, Würmelein, Tierlein und Metallen für klein herfür bringen wirt: den in
        ihr ist groß geheimniß, und ist der Erstgeberne Geist der Natur in Ihr verborgen. So soll man
        wißen, daß in ihrem centro eine jungfräuliche Erde verborgen lieget, die soll man mit wasser
        und feuer von Ihrer Unsauberkeit reinigen, Ihre drei principia gereiniget wiederumb zu sammen
        fügen und damit philosophischer Weiße als folgen wirt procediren. In obgedachter Erden sein
        drey unterschiedliche Salia verborgen. Erstlich ein philosophisch Nitrum, so von der Erden
        durch der Sonnen, Mondeß und anderer Sterne stralen empfangen, den je mehr und hitziger die
        Sonnen und Sterne Stralen schießen, je mehr centralischer das [CZ: Salz] Nitri wirt, jedoch
        das solches von philosophischen und nicht gemeinen Nitro verstanden werde. Zum 2. ist der
        himmlische unsichtbahre Geist der Natur nemlich der Spiritus mundj in einem flüchtigen Saltze,
        in dieser Jungfräulichen Erd verborgen. Und letztlich ist in ihr ein fixes [CZ: Salz] als sein
        receptacul und corper den vorigen 2. Salum, von Gott eingepflanzet das also die drei salia in
        dieser Erde verborgen liegen, wie sie aber daraus zu bringen folget hernachen",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,"Sequitur
            Praxis.","[Recipe] der Erden, so
        von der Sonnen, des Mondes und anderer Sternen Straalen genugsahm geschwängert, und teile
        solche in zwei abgewogene teihl, und solches geschieht darumb, daß man der Natur wiederumb ihr
        gleich gewicht geben könne; Den auß einem teil wird das Philosophische Nitrum, auß dem andern
        teihl das flüchtige [CZ: Salz]. Item das fixe Salz und corpus gezogen, und durch diesen weg
        kann man also am gewichte, so man sonsten fleißig arbeitett, nicht leichtlich irren, welches
        sonsten, so man aus einem Theil alleine diese drey Salia ausziehen wollte, leichtlich
        geschehen könte,",N/A,N/A,früh morgens; bei Sonnenaufgang;,Wiese; Wiese mit Blumen; Wiese mit Kräutern;,"Erde durch Sonne, Mond und Sterne imprägniert; rote fette Erde;",etliche Karren;,Erde in 2 Teile teilen;,N/A,Erde ausbreiten; Nachts;,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Per Perenthesin,"Ehe dan wir aber fortschreiten will ich
        erstlich den modum Impraegnationis terrae allhier melden. Den wiewohl alles erdreich hirzu
        tauglich ist, dennoch ist eins besser und bequemer als das ander. Wir Nehmen nun Rote fette
        Erden etliche Karren, den ein ziemlicher Vorath nötig ist die colligiren wir also. Wir gruben
        etwa ehlen tief in die erden: darnach Nahmen wir heraus große Molden voll, setzten sie Abends
        unter den freien Himmell da extrahierte sich ein grauelicht Saltz oben in superficie wie ein
        Meersaltz etwa Messer rückens dick, das nahmen wir ab und continuirten das aussetzen bey
        Nacht, ( in die non fiat quia [CZ: Gold] iterq ad se trahet) biß wir ein Saltzehte Erde mehr
        verspürten. Andernortlich gruben wir eine große Kühle in einer wiesen, wo sonsten schone
        Blümlein undt Kreuterlein pflegen zu wachsen, vermerket. 3. Ehlen lang und breit in 4drato
        mörgens ante [CZ: Sonne] ortum colligierten wir die salische Erde in superficie ebener maßen
        ab, biß wir gedachtes genug haben. sed ad rer.p",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Erstlich de Nitro,"Die erste Arbeit wirt nicht
        anders, den durch Sieden, filtrieren, evaporiren und schießen alß die Salpeter macher sich
        gebrauchen, volebracht, Es sol und muß aber solches uffs höchste gereiniget werden, also das
        Nitrum uff seiner hochsten diapharnität erscheine, und gleichsam am glantz einer Christallen
        übertreffe. So das geschehen, so nimb seiner hinderstellig Erden laß diesselbe drey oder vier
        mahl erglüen, damit nichts flüchtiges mehr in Ihr sey, und zu einem teill Nitri nimm 3 teil
        seiner gecalcinierten Erden, alles woll untereinand gemenget, Setze solches in eine irdene
        verlutierte retorten, jedoch soll man auff ein mahl über 6 lb nicht einsetzen. Als nemblich 1
        ½ lb Nitri und 4 ½ lb terra calcinata, Solches soll man nach gebrauch, wie man sonsten mit dem
        [CZ: Scheidewasser] oder spiritu [CZ: Salpeter] pflegt, diestillieren. Zu den recipienten soll
        man 2 lb diestilliret Regenwasser vorschlagen, damit sich die spiritus so gantz roth herüber
        gehen, darein schlagen und niederschlagen, und muß der recipient woll, verlutiert sein, damit
        keine spiritus verrieche mögen So laß man alle Zeit, wan nur distillation verrichtet, den Ofen
        woll erkalten, den recipienten abgenommen und woll verwahret. Im fall der Retorta noch gantz
        mag man sie wiedrumb gebrauchen (neue calcinierte Erde und Nitrum genommen) und soll man alle
        destillationes zusammen thun Solcher destillationen muß man so viel thuen nach dem viel Nitri
        vorhanden. So alles geschehen thue die gesamleten Spiritus mit dem [CZ: Wasser] in eine Kolben
        cum Alembico lutato pone in baln. ad destillandum. Man soll aber zuvorhin die Vorlage mit 2 lb
        [CZ: Wasser] abmeßen, und dieselbe merken, das Waßer  78 wieder ausgießen damit man die am Anfang vorgeschlagene 2 lb [CZ: Wasser] wiederumb in
        baln. herüber ziehe, und man wissen könne, wen man zu destilliren aufhören soll. Wie woll sich
        die Spiritus von dem balneo nicht leicht erheben lassen, jedoch so geschieht solches umb
        besser Nachrichtung willen. Nimb hernach den Kolben mit dem Spiritus e balneo pone in arena
        cum alembico bene lutato, et da [CZ: Feuer]m per gradum, bis die spiritus alle herüber sein.
        Oportet ut figurae bene sint clausa, ne ruba spiritus evolent. Hoc facto frigeseat und verwar
        die spiritus in vitro clauso in loco frigido, und das glas soll nur halb voll sein, damit die
        spiritus circuliren können.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,wie Salpetersieder;,Sieden; Salz wird gereinigt;,Nitro;,ausgelaugte Erde calcinieren; Erdsalz und calcinierte Erde vermischen; Verhältnis Erdsalz zu Erde 1:3; keine Kugeln; maximal 6 Pfund pro Ansatz; Mischung in Retorte geben; in Vorlage Wasser; 2 Pfund Wasser; destilliertes Regenwasser; Spiritus geht über; Spiritus rot; Spiritus rektifizieren; Spiritus kühl lagern;,N/A,aus frischer Erde; 6 Pfund Erde; aus Retorte destillieren; kein Wasser vorlegen;,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
